-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-11,-2,43,127,127,22,-34,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,41,125,125,125,125,125,125,90,-97,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,41,125,125,125,85,14,48,125,125,-5,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-75,122,125,82,-95,-115,-127,-121,78,125,12,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-50,123,82,-102,-127,-127,-127,-5,120,125,-62,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-96,-109,-127,-127,-127,-127,81,125,125,-62,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-10,119,125,70,-117,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127
